,F1,Year,Artist Name,Track,Time,Genre,Date Entered,Date Peaked,Week,Ranking,Find Delta Date,counts
868,19,2000,Dream,He Loves U Not,12/30/99 3:43,Rock,9/30/00,12/30/00,x1st.week,99,91,28.0
869,985,2000,Blaque,Bring It All To Me,12/30/99 3:46,Pop,10/23/99,1/22/00,x4th.week,42,91,29.0
870,336,2000,Dream,He Loves U Not,12/30/99 3:43,Rock,9/30/00,12/30/00,x2nd.week,92,91,28.0
871,373,2000,Smash Mouth,Then The Morning Comes,12/30/99 3:04,Rock,10/30/99,1/29/00,x2nd.week,59,91,26.0
872,987,2000,"Gray, Macy",I Try,12/30/99 3:52,Rock,2/19/00,5/20/00,x4th.week,36,91,27.0
873,331,2000,Aaliyah,Try Again,12/30/99 4:03,Rock,3/18/00,6/17/00,x2nd.week,53,91,32.0
874,788,2000,Baha Men,Who Let The Dogs Out,12/30/99 3:17,R&B,7/22/00,10/21/00,x3rd.week,85,91,20.0
875,"1,001",2000,Sonique,It Feels So Good,12/30/99 3:48,Rock,1/22/00,4/22/00,x4th.week,23,91,24.0
876,667,2000,"Mumba, Samantha",Gotta Tell You,12/30/99 3:19,Rock,9/9/00,12/9/00,x3rd.week,65,91,22.0
877,408,2000,IMx,Stay The Night,12/30/99 3:37,Rap,10/9/99,1/8/00,x2nd.week,61,91,20.0
878,668,2000,Blaque,Bring It All To Me,12/30/99 3:46,Pop,10/23/99,1/22/00,x3rd.week,50,91,29.0
879,670,2000,"Gray, Macy",I Try,12/30/99 3:52,Rock,2/19/00,5/20/00,x3rd.week,47,91,27.0
880,777,2000,"Griggs, Andy",She's More,12/30/99 3:19,Country,3/11/00,6/10/00,x3rd.week,69,91,20.0
881,"1,007",2000,Smash Mouth,Then The Morning Comes,12/30/99 3:04,Rock,10/30/99,1/29/00,x4th.week,46,91,26.0
882,379,2000,BBMak,Back Here,12/30/99 3:35,Rock,4/29/00,7/29/00,x2nd.week,86,91,31.0
883,91,2000,IMx,Stay The Night,12/30/99 3:37,Rap,10/9/99,1/8/00,x1st.week,84,91,20.0
884,684,2000,Sonique,It Feels So Good,12/30/99 3:48,Rock,1/22/00,4/22/00,x3rd.week,30,91,24.0
885,690,2000,Smash Mouth,Then The Morning Comes,12/30/99 3:04,Rock,10/30/99,1/29/00,x3rd.week,56,91,26.0
886,696,2000,BBMak,Back Here,12/30/99 3:35,Rock,4/29/00,7/29/00,x3rd.week,60,91,31.0
887,760,2000,"McEntire, Reba",What Do You Say,12/30/99 3:26,Country,10/30/99,1/29/00,x3rd.week,71,91,20.0
888,36,2000,"Gray, Macy",I Try,12/30/99 3:52,Rock,2/19/00,5/20/00,x1st.week,68,91,27.0
889,394,2000,Westlife,Swear It Again,12/30/99 4:07,Rock,4/1/00,7/1/00,x2nd.week,82,91,20.0
890,711,2000,Westlife,Swear It Again,12/30/99 4:07,Rock,4/1/00,7/1/00,x3rd.week,66,91,20.0
891,"1,013",2000,BBMak,Back Here,12/30/99 3:35,Rock,4/29/00,7/29/00,x4th.week,52,91,31.0
892,33,2000,"Mumba, Samantha",Gotta Tell You,12/30/99 3:19,Rock,9/9/00,12/9/00,x1st.week,85,91,22.0
893,725,2000,IMx,Stay The Night,12/30/99 3:37,Rap,10/9/99,1/8/00,x3rd.week,45,91,20.0
894,34,2000,Blaque,Bring It All To Me,12/30/99 3:46,Pop,10/23/99,1/22/00,x1st.week,73,91,29.0
895,655,2000,"Anthony, Marc",You Sang To Me,12/30/99 3:50,Latin,2/26/00,6/3/00,x3rd.week,50,98,32.0
896,707,2000,Foo Fighters,Learn To Fly,12/30/99 3:55,Rock,10/16/99,1/22/00,x3rd.week,68,98,21.0
897,390,2000,Foo Fighters,Learn To Fly,12/30/99 3:55,Rock,10/16/99,1/22/00,x2nd.week,69,98,21.0
898,319,2000,Savage Garden,I Knew I Loved You,12/30/99 4:07,Rock,10/23/99,1/29/00,x2nd.week,48,98,33.0
899,780,2000,Rascal Flatts,Prayin' For Daylight,12/30/99 3:36,Country,5/6/00,8/12/00,x3rd.week,72,98,20.0
900,794,2000,"Raye, Collin",Couldn't Last A Moment,12/30/99 3:40,Country,3/18/00,6/24/00,x3rd.week,75,98,20.0
901,657,2000,Destiny's Child,Jumpin' Jumpin',12/30/99 3:48,Rock,5/13/00,8/19/00,x3rd.week,65,98,32.0
902,338,2000,"Anthony, Marc",You Sang To Me,12/30/99 3:50,Latin,2/26/00,6/3/00,x2nd.week,54,98,32.0
903,974,2000,Destiny's Child,Jumpin' Jumpin',12/30/99 3:48,Rock,5/13/00,8/19/00,x4th.week,62,98,32.0
904,340,2000,Destiny's Child,Jumpin' Jumpin',12/30/99 3:48,Rock,5/13/00,8/19/00,x2nd.week,71,98,32.0
905,972,2000,"Anthony, Marc",You Sang To Me,12/30/99 3:50,Latin,2/26/00,6/3/00,x4th.week,43,98,32.0
906,636,2000,Savage Garden,I Knew I Loved You,12/30/99 4:07,Rock,10/23/99,1/29/00,x3rd.week,43,98,33.0
907,146,2000,Rascal Flatts,Prayin' For Daylight,12/30/99 3:36,Country,5/6/00,8/12/00,x1st.week,87,98,20.0
908,953,2000,Savage Garden,I Knew I Loved You,12/30/99 4:07,Rock,10/23/99,1/29/00,x4th.week,31,98,33.0
909,23,2000,Destiny's Child,Jumpin' Jumpin',12/30/99 3:48,Rock,5/13/00,8/19/00,x1st.week,74,98,32.0
910,2,2000,Savage Garden,I Knew I Loved You,12/30/99 4:07,Rock,10/23/99,1/29/00,x1st.week,71,98,33.0
911,21,2000,"Anthony, Marc",You Sang To Me,12/30/99 3:50,Latin,2/26/00,6/3/00,x1st.week,77,98,32.0
912,160,2000,"Raye, Collin",Couldn't Last A Moment,12/30/99 3:40,Country,3/18/00,6/24/00,x1st.week,91,98,20.0
913,73,2000,Foo Fighters,Learn To Fly,12/30/99 3:55,Rock,10/16/99,1/22/00,x1st.week,80,98,21.0
914,477,2000,"Raye, Collin",Couldn't Last A Moment,12/30/99 3:40,Country,3/18/00,6/24/00,x2nd.week,85,98,20.0
915,463,2000,Rascal Flatts,Prayin' For Daylight,12/30/99 3:36,Country,5/6/00,8/12/00,x2nd.week,78,98,20.0
916,742,2000,"Tritt, Travis",Best Of Intentions,12/30/99 4:15,Country,8/19/00,12/2/00,x3rd.week,79,105,22.0
917,335,2000,Mya,Case Of The Ex (Whatcha Gonna Do),12/30/99 3:50,Rock,8/19/00,12/2/00,x2nd.week,57,105,30.0
918,365,2000,Next,Wifey,12/30/99 4:03,Rock,5/27/00,9/9/00,x2nd.week,61,105,21.0
919,18,2000,Mya,Case Of The Ex (Whatcha Gonna Do),12/30/99 3:50,Rock,8/19/00,12/2/00,x1st.week,72,105,30.0
920,494,2000,"Heatherly, Eric",Flowers On The Wall,12/30/99 3:16,Country,4/29/00,8/12/00,x2nd.week,88,105,20.0
921,712,2000,Train,Meet Virginia,12/30/99 3:55,Rock,10/9/99,1/22/00,x3rd.week,59,105,27.0
922,983,2000,Pink,Most Girls,12/30/99 4:06,Rock,8/12/00,11/25/00,x4th.week,36,105,27.0
923,32,2000,Pink,Most Girls,12/30/99 4:06,Rock,8/12/00,11/25/00,x1st.week,85,105,27.0
924,704,2000,Sting,Desert Rose,12/30/99 3:52,Rock,5/13/00,8/26/00,x3rd.week,72,105,26.0
925,65,2000,Red Hot Chili Peppers,Otherside,12/30/99 4:13,Rock,2/12/00,5/27/00,x1st.week,80,105,22.0
926,382,2000,Red Hot Chili Peppers,Otherside,12/30/99 4:13,Rock,2/12/00,5/27/00,x2nd.week,72,105,22.0
927,652,2000,Mya,Case Of The Ex (Whatcha Gonna Do),12/30/99 3:50,Rock,8/19/00,12/2/00,x3rd.week,52,105,30.0
928,969,2000,Mya,Case Of The Ex (Whatcha Gonna Do),12/30/99 3:50,Rock,8/19/00,12/2/00,x4th.week,47,105,30.0
929,70,2000,Sting,Desert Rose,12/30/99 3:52,Rock,5/13/00,8/26/00,x1st.week,98,105,26.0
930,387,2000,Sting,Desert Rose,12/30/99 3:52,Rock,5/13/00,8/26/00,x2nd.week,88,105,26.0
931,999,2000,Next,Wifey,12/30/99 4:03,Rock,5/27/00,9/9/00,x4th.week,40,105,21.0
932,78,2000,Train,Meet Virginia,12/30/99 3:55,Rock,10/9/99,1/22/00,x1st.week,76,105,27.0
933,177,2000,"Heatherly, Eric",Flowers On The Wall,12/30/99 3:16,Country,4/29/00,8/12/00,x1st.week,95,105,20.0
934,48,2000,Next,Wifey,12/30/99 4:03,Rock,5/27/00,9/9/00,x1st.week,85,105,21.0
935,811,2000,"Heatherly, Eric",Flowers On The Wall,12/30/99 3:16,Country,4/29/00,8/12/00,x3rd.week,88,105,20.0
936,666,2000,Pink,Most Girls,12/30/99 4:06,Rock,8/12/00,11/25/00,x3rd.week,52,105,27.0
937,349,2000,Pink,Most Girls,12/30/99 4:06,Rock,8/12/00,11/25/00,x2nd.week,70,105,27.0
938,395,2000,Train,Meet Virginia,12/30/99 3:55,Rock,10/9/99,1/22/00,x2nd.week,67,105,27.0
939,699,2000,Red Hot Chili Peppers,Otherside,12/30/99 4:13,Rock,2/12/00,5/27/00,x3rd.week,65,105,22.0
940,425,2000,"Tritt, Travis",Best Of Intentions,12/30/99 4:15,Country,8/19/00,12/2/00,x2nd.week,86,105,22.0
941,682,2000,Next,Wifey,12/30/99 4:03,Rock,5/27/00,9/9/00,x3rd.week,46,105,21.0
942,108,2000,"Tritt, Travis",Best Of Intentions,12/30/99 4:15,Country,8/19/00,12/2/00,x1st.week,97,105,22.0
943,659,2000,Sisqo,Thong Song,12/30/99 4:05,Rock,1/29/00,5/20/00,x3rd.week,35,112,28.0
944,992,2000,"Dion, Celine",That's The Way It Is,12/30/99 4:03,Rock,11/13/99,3/4/00,x4th.week,49,112,28.0
945,675,2000,"Dion, Celine",That's The Way It Is,12/30/99 4:03,Rock,11/13/99,3/4/00,x3rd.week,65,112,28.0
946,346,2000,"Jordan, Montell",Get It On.. Tonite,12/30/99 4:34,Rap,10/23/99,2/12/00,x2nd.week,80,112,32.0
947,41,2000,"Dion, Celine",That's The Way It Is,12/30/99 4:03,Rock,11/13/99,3/4/00,x1st.week,74,112,28.0
948,980,2000,"Jordan, Montell",Get It On.. Tonite,12/30/99 4:34,Rap,10/23/99,2/12/00,x4th.week,69,112,32.0
949,29,2000,"Jordan, Montell",Get It On.. Tonite,12/30/99 4:34,Rap,10/23/99,2/12/00,x1st.week,92,112,32.0
950,976,2000,Sisqo,Thong Song,12/30/99 4:05,Rock,1/29/00,5/20/00,x4th.week,26,112,28.0
951,25,2000,Sisqo,Thong Song,12/30/99 4:05,Rock,1/29/00,5/20/00,x1st.week,74,112,28.0
952,342,2000,Sisqo,Thong Song,12/30/99 4:05,Rock,1/29/00,5/20/00,x2nd.week,63,112,28.0
953,663,2000,"Jordan, Montell",Get It On.. Tonite,12/30/99 4:34,Rap,10/23/99,2/12/00,x3rd.week,72,112,32.0
954,358,2000,"Dion, Celine",That's The Way It Is,12/30/99 4:03,Rock,11/13/99,3/4/00,x2nd.week,68,112,28.0
955,344,2000,"Houston, Whitney",My Love Is Your Love,12/30/99 4:16,Rock,9/4/99,1/8/00,x2nd.week,68,126,28.0
956,833,2000,Papa Roach,Last Resort,12/30/99 3:19,Rock,7/29/00,12/2/00,x3rd.week,69,126,20.0
957,516,2000,Papa Roach,Last Resort,12/30/99 3:19,Rock,7/29/00,12/2/00,x2nd.week,71,126,20.0
958,199,2000,Papa Roach,Last Resort,12/30/99 3:19,Rock,7/29/00,12/2/00,x1st.week,75,126,20.0
959,27,2000,"Houston, Whitney",My Love Is Your Love,12/30/99 4:16,Rock,9/4/99,1/8/00,x1st.week,81,126,28.0
960,661,2000,"Houston, Whitney",My Love Is Your Love,12/30/99 4:16,Rock,9/4/99,1/8/00,x3rd.week,44,126,28.0
961,978,2000,"Houston, Whitney",My Love Is Your Love,12/30/99 4:16,Rock,9/4/99,1/8/00,x4th.week,16,126,28.0
962,420,2000,Son By Four,A Puro Dolor (Purest Of Pain),12/30/99 3:30,Latin,4/8/00,8/19/00,x2nd.week,80,133,26.0
963,103,2000,Son By Four,A Puro Dolor (Purest Of Pain),12/30/99 3:30,Latin,4/8/00,8/19/00,x1st.week,80,133,26.0
964,737,2000,Son By Four,A Puro Dolor (Purest Of Pain),12/30/99 3:30,Latin,4/8/00,8/19/00,x3rd.week,80,133,26.0
